cond,a_tot,i_tot,c_tot,mfqA1,mfqA2,mfqA3,mfqA4,mfqA5,mfqA6,mfqA7,mfqA8,mfqA9,mfqA10,mfqA11,mfqA12,mfqA13,mfqA14,mfqA15,mfqA16,mfqA17,mfqA18,mfqA19,mfqA20,mfqA21,mfqA22,mfqA23,mfqA24,mfqA25,mfqA26,mfqA27,mfqA28,mfqA29,mfqA30,mfqA31,mfqB1,mfqB2,mfqB3,mfqB4,mfqB5,mfqB6,mfqB7,mfqB8,mfqB9,mfqB10,mfqB11,mfqB12,mfqB13,mfqB14,mfqB15,mfqB16,mfqB17,mfqB18,mfqB19,mfqB20,mfqB21,mfqB22,mfqB23,mfqB24,mfqB25,mfqB26,mfqB27,mfqB28,mfqB29,mfqB30,mfqB31,mfqB32,mfqB33,mfqB34,mfqB35,mfqB36,mfqB37,rf1,rf2,rf3,rf4,rf5,rf6,rf7,rf8,rf9,rf10,rf11,rf12,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,ie1,ie2,ie3,ie4,ie5,ie6,ie7,ie8,ie9,ie10,ie11,ie12,ie13,ie14,ie15,ie16,ie17,ie18,ie19,ie20,sex,age,race,race_text,ses,income,edu,big,relaff,relaff_text,if_rel,pray,relserv,relint,for_policy,eco_policy,soc_policy,rel_policy,polaff,purpose,Study for how life is associated to God,task_related,tr_explain,task_affect,ta_explain,sut_susp,ss_explain,sut_theme,st_explain,goal,goal_explain,random,random,LocationLatitude,LocationLongitude,India,other,us
1,1,,,1,6,3,2,6,5,5,3,4,3,5,4,4,5,4,4,4,6,6,4,4,6,1,2,3,2,3,4,5,6,6,5,4,5,5,6,5,5,5,6,1,4,3,4,2,2,2,4,3,4,4,4,2,4,4,4,3,5,4,4,2,4,4,2,6,4,6,4,8,2,8,4,6,6,3,5,1,1,5,4,6,4,5,6,6,4,8,7,5,5,6,5,4,6,1,5,5,6,6,5,1,5,1,2,6,6,9,2,6,7,7,4,2,26,1,,3,5,3,1,1,,3,5,5,5,2,2,3,4,5,I think the purpose of this experiment was to determine our views on religious beliefs.,Religious beliefs,2,,2,,2,,2,,2,,977,977,40.66499329,-73.75019836,0,,1
0,,,1,1,6,5,5,6,6,6,6,6,6,5,5,6,6,6,6,6,5,6,4,6,6,5,5,4,5,4,6,6,6,6,6,5,4,6,5,6,6,6,6,1,6,2,4,1,3,3,6,4,6,4,5,4,3,4,3,4,5,4,4,6,5,4,3,6,5,4,4,9,1,9,1,9,5,1,9,1,1,9,1,1,1,1,1,1,9,9,1,1,1,1,1,5,8,1,1,5,1,8,6,1,9,1,1,8,9,9,1,1,8,9,7,2,37,5,,4,4,2,1,1,Christian,3,6,1,7,7,7,7,7,1,To see where our morals and thoughts lie.,OPur beliefs.,2,N/A,2,N/A,2,N/A,2,N/A,2,N/A,977,977,37.1289978,-84.08329773,0,,1
1,1,,,1,1,6,1,6,6,6,6,6,1,1,1,6,6,6,1,1,6,6,6,1,6,1,1,1,1,4,1,1,6,6,6,4,6,6,6,6,4,3,6,1,6,1,6,5,6,1,2,1,1,1,1,1,6,1,1,1,6,6,6,6,6,6,6,6,3,5,2,1,9,1,9,1,1,9,1,9,9,1,9,1,1,1,1,1,1,1,1,9,1,1,1,9,1,9,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,2,33,5,,3,3,4,2,7,,,1,1,1,1,1,1,1,7,I think the purpouse of this study is to analize the way religious people perceive morality.,I think the experiment is trying to study the perception of society that some people have.,1,I think the tasks were related because the questions seemed to pertain to the same field.,2,,2,,1,"Most of the sentences contained words referring to religion like God, prophets, angels, etc.",2,,987,987,45.61419678,-73.66899872,0,,1
2,,1,,4,4,3,4,4,6,2,2,3,2,5,2,3,3,4,5,4,6,5,6,6,6,4,5,4,5,4,6,4,6,6,5,3,5,6,5,5,3,4,5,3,5,5,4,4,3,5,3,5,4,3,5,3,4,5,6,5,6,5,6,4,6,5,5,5,5,5,5,6,9,7,6,6,7,9,7,8,8,7,9,9,6,8,5,5,7,4,7,5,7,4,6,6,7,7,8,8,6,7,6,7,5,7,8,6,8,6,5,7,6,7,5,1,22,2,Indian,3,1,4,1,4,,5,5,4,7,4,3,2,3,4,Values of religion in one's life.,Opinions about religion and religious beliefs.,2,,2,,2,,2,,2,There was no particular goal or strategy. But I was trying to give true answers.,988,988,8.506896973,76.95690918,1,,0
2,,1,,1,1,4,3,6,6,6,3,5,3,1,2,6,6,3,3,3,5,6,6,1,5,2,2,4,1,2,3,5,6,6,5,5,6,5,6,5,6,4,6,1,6,6,6,1,5,1,6,5,6,4,5,3,5,6,4,1,4,6,6,4,5,6,4,6,5,6,6,1,9,1,9,1,1,9,1,9,9,1,9,1,4,7,1,6,8,1,4,4,6,1,6,1,1,9,1,5,3,1,6,1,1,1,1,1,1,1,1,1,1,1,4,2,34,5,,4,2,3,2,8,,1,1,1,1,3,3,3,3,5,I am not sure,I am not sure,2,,2,,2,,2,,2,,990,990,42.9703064,-72.27999878,0,,1
1,1,,,1,1,2,1,6,5,6,4,5,4,1,2,5,4,5,4,4,5,6,6,4,6,1,2,2,1,5,4,4,6,4,4,2,5,6,5,5,4,4,6,1,6,3,5,1,1,3,6,3,6,1,4,2,3,4,3,3,5,6,6,4,4,5,6,6,4,6,5,1,9,1,9,1,1,1,1,9,9,1,9,5,6,6,6,6,5,4,5,6,6,5,5,6,4,9,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,28,5,,4,2,5,2,8,,2,1,1,2,1,1,1,1,7,Something to do with religion,Something to do with religion,1,They wouldn't be here if they weren't related.,2,,1,They seemed kind of religious centered.,1,Religious words.,2,,992,992,17.37530518,78.47439575,1,,0
0,,,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,25,2,,3,1,4,1,4,,1,2,1,5,5,5,5,5,4,values and attitudes survey,knowing behavior,2,,2,,2,,2,,2,,992,992,39.63890076,-84.40499878,0,,1
0,,,1,1,1,1,1,6,6,6,1,6,1,1,1,6,6,6,1,1,1,6,6,1,6,3,2,1,3,1,1,1,6,6,6,4,3,6,6,6,4,2,5,1,6,2,1,1,4,3,4,1,2,5,1,2,2,5,6,4,4,6,6,1,1,6,5,6,4,5,2,1,9,1,9,1,1,9,1,9,9,1,9,1,1,1,1,1,9,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,19,5,,4,4,3,2,9,,1,1,1,1,2,2,2,2,6,see what people think of different topics in relation to their religion,to study different religious people and their views,2,,2,,2,,2,,2,,993,993,35.42019653,-97.5727005,0,,1
0,,,1,4,4,4,3,4,4,3,3,4,4,3,4,3,3,3,4,3,3,4,4,3,4,3,4,4,3,4,4,4,4,5,4,4,5,4,4,5,4,4,4,3,4,3,4,5,4,3,4,4,5,4,3,3,4,3,4,3,4,5,4,3,4,3,5,4,4,4,5,7,5,4,6,7,5,7,5,6,5,6,6,7,6,4,6,6,5,6,6,6,5,7,7,7,6,5,4,6,6,5,7,6,5,4,3,4,6,4,5,6,6,5,4,1,22,2,,3,3,5,1,4,,1,6,4,7,6,5,4,4,4,To know the mentality of person how the behave to the pray situations like that ,to know the mentality of humans in the situations ,2,,2,,2,,2,,2,,993,993,20,77,1,,0
1,1,,,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,6,6,6,6,6,3,3,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,1,6,1,5,6,1,6,2,5,6,1,6,1,1,6,6,6,1,6,6,6,6,6,6,6,1,6,3,5,9,9,9,1,1,9,1,9,5,5,9,9,9,9,9,9,4,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,5,9,9,9,9,9,9,9,1,59,2,Indian,3,1,4,1,4,,5,6,6,9,4,4,4,4,4,Whether god exist or not,Whether god exist or not,1,Whether god exist or not,2,,2,,2,,2,,996,996,12.98330688,77.58331299,1,,0
1,1,,,1,4,3,3,3,3,3,4,4,3,2,2,2,2,2,5,5,6,6,6,4,4,4,5,5,6,3,6,6,6,4,4,3,4,4,3,4,5,3,4,4,5,4,3,4,4,3,4,6,3,3,4,6,5,5,3,4,4,4,5,5,4,4,4,4,4,5,5,8,6,6,6,7,7,3,6,3,2,6,8,6,6,6,3,4,3,3,3,4,4,5,6,5,5,7,6,6,2,5,9,9,9,9,7,6,5,4,5,7,6,6,7,2,31,5,,4,2,3,1,2,,3,5,3,7,4,4,4,4,4,,,2,,2,,2,,2,,2,,,,,,,,1
1,1,,,1,1,5,1,5,4,4,4,4,5,4,4,4,4,5,4,4,4,4,6,4,6,4,4,4,5,4,3,3,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,3,4,4,6,5,5,5,5,4,4,4,4,4,1,9,1,9,1,1,1,1,9,8,1,1,9,1,1,1,1,1,1,1,1,1,1,1,6,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,24,2,,3,5,4,2,7,,1,1,1,1,2,2,2,2,6,"What role religion, Christianity plays in one's everyday life--or not.",Religious preference in choice making,2,,2,,2,,2,,2,,,,,,,,1
1,1,,,1,4,5,4,4,4,4,4,5,4,6,6,6,6,6,3,4,4,4,4,1,6,4,4,6,4,6,5,5,6,5,5,5,6,5,6,5,6,6,6,1,6,1,4,6,3,4,4,4,4,4,4,4,4,6,4,4,6,4,4,4,3,4,6,6,6,6,6,5,9,5,5,5,5,9,1,6,5,5,9,6,6,6,6,9,1,1,6,6,6,9,6,9,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,22,2,,2,7,4,3,5,,3,1,1,5,1,1,1,1,7,not sure,not sure,2,,2,,2,,2,,2,,,,,,,,1
1,1,,,1,1,4,4,6,2,4,4,4,4,2,5,6,5,4,4,1,5,5,5,4,5,4,4,6,5,4,6,1,6,5,3,4,4,5,5,6,3,6,5,4,2,1,2,1,3,3,2,1,5,1,4,1,3,5,6,3,4,5,5,3,1,5,3,6,3,5,4,1,9,1,9,1,1,9,1,9,9,1,9,1,1,5,1,5,9,1,1,1,1,1,1,1,1,9,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,35,5,,3,5,4,2,8,,1,1,1,1,3,2,4,1,5,I have no idea.,How religious different groups are.,1,They were all about a religion.,2,,1,They were mostly themed to a religion.,2,,2,,,,,,,,1
1,1,,,1,1,6,6,6,6,6,4,4,5,5,5,5,5,6,2,3,3,3,1,2,4,3,3,2,1,1,4,4,4,2,1,3,4,3,4,5,5,3,3,5,3,3,6,2,5,1,4,1,1,4,3,3,2,5,1,1,5,5,5,1,1,5,1,2,1,3,5,1,1,1,1,1,1,1,1,5,5,5,5,1,1,5,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,30,1,,3,4,4,2,8,,1,1,1,1,2,2,1,2,6,I'm not sure,Differences in people's beliefs maybe,2,,2,,2,,2,,2,,,,,,,,1
1,1,,,1,2,2,4,6,6,5,2,6,3,2,2,5,5,2,2,1,6,6,6,4,5,1,2,5,4,6,2,2,6,4,5,4,4,5,5,4,4,3,6,1,6,6,2,5,4,2,4,1,4,3,5,1,4,4,4,5,3,4,4,3,5,5,5,6,4,6,3,1,5,1,9,9,1,1,1,9,9,1,9,1,1,1,1,1,9,5,5,6,1,1,1,6,6,9,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,41,5,,4,4,4,2,8,,1,1,1,1,1,1,1,1,7,not sure,not sure,2,,2,,2,,2,,2,,,,,,,,1
1,1,,,1,2,2,2,4,4,4,4,5,4,3,3,5,5,4,3,2,2,4,6,1,4,2,3,3,4,4,3,2,5,3,4,4,5,5,5,5,3,4,3,2,4,3,2,2,3,1,3,3,4,2,5,3,6,2,3,4,4,4,3,1,1,4,5,5,2,5,4,2,6,2,6,2,2,8,2,4,7,3,5,6,4,5,3,6,6,1,5,6,6,2,6,6,3,4,1,4,4,2,5,1,6,2,2,2,1,2,1,1,1,3,1,2,34,5,,3,4,5,1,1,,1,3,2,2,1,1,1,1,7,learn about belief systems.,not sure,2,,2,,2,,1,God/faith,2,,,,,,,,1
1,1,,,1,4,6,4,6,6,6,5,6,6,4,4,6,5,5,3,2,4,6,5,3,5,4,3,3,2,6,4,3,6,4,5,4,4,6,6,6,5,4,6,1,4,2,4,1,2,2,4,2,5,1,6,2,4,4,4,5,3,4,5,2,4,4,5,5,4,6,4,4,9,1,9,1,1,9,1,8,9,1,9,9,9,9,9,9,3,1,9,9,9,5,9,9,2,9,2,8,4,4,7,6,4,9,7,6,5,2,9,6,2,7,6,2,24,6,Portuguese,4,5,4,1,2,,3,3,2,6,5,5,1,4,6,To see how interested people are in survey-taking.,Attention span and speed,2,,2,,2,,1,Religion,2,,,,,,,,1
1,1,,,1,5,5,2,6,1,5,4,6,6,2,4,3,5,5,5,4,4,5,5,5,5,5,3,4,4,2,6,4,6,5,3,4,2,5,4,6,3,1,4,3,4,2,5,4,4,2,2,5,3,4,3,4,3,4,3,5,5,5,3,4,3,5,4,5,3,4,4,6,8,4,8,6,3,6,3,5,8,6,9,9,7,6,5,8,5,5,6,7,7,5,8,7,5,4,6,7,5,7,6,6,9,5,7,5,6,7,7,6,7,6,8,2,33,5,,3,4,3,1,1,,3,5,4,6,6,6,5,6,3,relgion and society,to see where i stnd about god,2,,2,,2,,2,,2,,,,,,,,1
1,1,,,1,1,1,4,6,6,6,4,4,5,2,2,6,6,5,4,4,1,4,6,4,6,5,1,1,5,2,4,1,6,6,6,3,6,6,6,6,5,5,6,1,6,3,2,1,2,1,2,1,6,3,6,4,6,5,6,2,4,4,3,2,2,3,5,6,5,6,3,1,9,1,9,1,1,9,1,9,9,1,9,5,3,5,2,6,7,1,1,1,2,1,4,9,1,9,1,5,5,1,1,1,5,9,1,1,1,5,5,1,1,1,5,2,69,5,,3,5,4,3,9,,,1,1,5,1,2,1,1,7,"Not sure, but are you trying to compare social beliefs with religious belief?",comparing social and religious beliefs?,1,I think the first section on social beliefs was intended to be contrasted/compared with second section on religion.,2,,2,,2,,2,,,,,,,,1
1,1,,,1,3,5,2,6,6,6,5,1,6,4,5,1,1,5,5,5,5,5,6,5,5,6,4,3,5,3,5,2,6,5,4,4,4,5,4,5,5,4,4,5,4,2,3,2,3,5,5,5,3,3,4,6,4,4,2,3,5,6,4,5,3,3,4,5,4,4,2,5,8,2,9,5,4,9,1,8,7,2,9,6,6,6,9,8,7,2,8,7,5,3,6,6,5,8,2,8,1,7,7,3,8,6,1,7,2,1,1,1,5,5,6,2,31,5,,3,4,4,1,2,,3,4,2,7,1,1,1,1,7,How one feels about his or her beliefs ,Religious extent into life,1,Responding to one task may have influenced how we responded to another task,2,,2,,2,,2,,,,,,,,1
1,1,,,1,1,4,4,5,5,5,3,4,3,3,2,4,4,3,2,1,1,5,2,3,5,2,2,3,3,3,5,2,6,6,2,2,2,3,2,5,3,2,4,3,2,2,4,2,2,2,3,2,3,2,4,1,2,5,5,2,3,4,4,2,2,3,4,5,3,5,2,1,9,1,9,1,1,9,1,8,9,1,9,8,8,9,3,9,6,1,1,6,6,1,6,1,2,9,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,34,5,,3,3,3,2,9,,,1,1,7,3,2,2,2,6,I don't know,I don't know,2,,2,,1,They all seemed to be religion based.,2,,2,,,,,,,,1
1,1,,,1,6,4,2,6,5,6,5,5,4,3,3,5,5,6,5,5,4,6,6,5,6,5,4,6,1,2,5,5,6,6,5,3,4,6,5,6,6,5,5,1,6,1,2,1,2,2,5,6,2,3,6,4,2,6,6,2,5,6,6,4,4,5,2,5,5,6,5,7,9,8,5,7,6,8,5,2,4,7,9,8,7,7,3,9,7,3,7,5,7,1,2,5,5,7,3,6,6,7,7,5,8,2,1,6,9,5,1,1,6,5,5,1,48,1,,3,5,4,1,1,,1,1,1,7,2,5,1,5,6,I have no idea,I have no idea,2,,2,,2,,2,,2,,,,,,,,1
1,1,,,6,3,5,3,6,6,6,6,6,6,6,6,6,6,6,4,4,5,6,6,4,6,4,4,4,5,4,5,6,6,5,5,5,6,6,6,6,6,6,5,3,6,2,4,2,3,3,3,4,6,4,6,3,4,5,3,2,6,5,5,5,2,5,5,6,4,6,4,9,1,9,5,5,1,5,8,1,5,9,1,1,1,1,5,1,9,5,6,1,1,1,5,1,9,4,9,6,5,9,7,6,9,1,5,9,9,5,1,5,9,9,9,1,28,1,,3,4,3,1,1,LDS,5,6,5,9,6,6,6,6,2,to understand the correlation between religious views and social/political views,the correlation between religious views and social/political views,2,,2,,2,,1,religion,2,,,,,,,,1
1,1,,,1,2,4,3,6,6,6,3,6,3,1,4,6,6,4,3,3,6,5,6,3,6,5,3,4,3,6,5,3,6,5,4,4,4,5,5,4,4,3,6,4,5,3,3,3,4,2,2,4,6,3,4,4,2,4,5,4,5,6,5,2,5,6,4,5,2,6,4,4,8,5,8,2,4,8,2,5,7,3,8,7,7,6,3,7,6,5,7,7,7,3,7,8,5,7,2,6,4,2,6,3,9,7,2,7,4,2,6,4,2,3,5,1,52,5,,3,5,5,1,1,,2,3,1,5,2,2,1,4,7,See how strong beliefs in God are.,Compare religion vs. morality,1,The questions and even the sentences often referred to God or religion.,2,,2,,2,,2,,,,,,,,1
1,1,,,1,4,2,4,6,6,6,6,6,4,4,3,5,6,6,6,4,3,5,4,1,6,4,2,5,5,5,5,4,6,6,4,4,4,5,5,6,5,5,5,1,5,2,6,2,3,2,2,4,5,1,4,2,4,4,3,4,6,4,4,1,1,2,4,5,4,6,3,1,9,1,9,1,1,9,1,9,9,1,9,8,9,2,1,3,2,2,6,9,9,1,5,2,1,9,1,5,1,5,1,1,1,5,1,1,1,1,1,1,1,1,1,2,61,5,,3,5,5,3,1,,1,1,3,1,3,4,1,2,6,to see how religion and ethics overlap,peoples ethical values and their religious stand,2,hard to say.  I just answer the questions.,2,,1,Definitely written with religious overtones,1,see previous answer.,2,,,,,,,,1
1,1,,,1,2,6,2,6,5,6,2,6,1,3,2,6,5,4,1,1,4,5,3,4,5,1,2,6,5,4,2,1,6,5,5,5,5,6,6,5,5,4,6,2,5,2,6,2,2,5,6,2,4,4,4,1,3,5,6,1,6,6,6,1,2,6,2,6,5,5,6,1,9,1,9,1,1,9,1,9,8,1,9,9,3,8,4,9,7,1,7,6,7,1,7,4,8,9,7,3,1,8,4,1,9,6,1,9,5,4,1,1,9,6,5,2,42,5,,3,5,4,1,10,Wiccan,4,6,3,9,3,2,1,1,6,I don't know,It has something to do with religion and political issues,1,"It's all part of the same survey, so it's related somehow",2,,2,,1,There was stuff about religion,2,,,,,,,,1
1,1,,,1,3,3,4,5,6,5,4,6,3,1,2,6,5,3,2,2,5,6,4,2,5,1,1,1,2,5,1,1,6,4,5,1,4,5,5,5,2,5,6,2,5,3,3,2,4,1,2,1,6,1,5,1,5,3,4,4,2,6,4,1,5,6,3,6,1,6,4,1,9,1,8,8,1,9,1,8,8,2,9,7,9,9,9,9,2,1,9,9,9,9,9,4,8,7,5,4,3,5,4,4,6,5,1,7,2,1,1,2,6,6,9,2,28,5,,5,1,5,1,1,quaker,3,4,3,6,3,1,1,2,7,to see how religion affects people,"morals, religion, etc",2,n/a,2,i don't think so,1,some of them seemed religious,1,some were spiritual,2,n/a,,,,,,,1
1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,5,4,1,4,1,1,1,1,4,1,6,1,2,6,4,1,1,5,6,5,1,6,1,1,4,1,4,4,6,6,1,6,1,5,1,6,6,2,5,6,4,5,1,5,1,1,3,1,5,1,9,1,9,1,1,9,1,9,9,1,9,1,1,1,1,1,9,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,5,,4,3,3,2,8,,1,1,1,1,4,5,3,1,4,idk,me,2,,2,,2,,2,,2,,,,,,,,1
1,1,,,1,4,3,2,6,6,6,4,6,4,3,2,6,6,6,4,3,6,6,6,2,6,4,2,4,2,2,4,5,6,6,5,4,3,4,5,5,4,5,6,1,5,3,6,1,4,1,5,1,5,3,4,1,3,5,3,2,4,5,5,4,3,6,2,6,3,6,6,5,7,4,5,6,4,5,5,3,5,5,5,6,6,6,6,6,5,4,7,8,8,6,6,5,6,5,4,9,5,7,8,6,9,4,3,6,5,5,4,5,5,5,6,2,65,5,,3,2,5,1,1,,2,6,1,7,4,4,3,3,5,to find out more about religous beliefs,trying to see how much religion affects everyday life,1,there was a religious theme,2,,1,there was a religious theme,2,,2,,,,,,,,1
1,1,,,1,2,3,3,6,6,6,4,6,4,2,3,5,5,4,2,2,3,6,6,1,6,3,3,1,5,5,4,2,6,5,6,4,3,6,6,4,3,4,6,1,6,6,1,1,6,1,1,2,6,1,6,2,6,2,1,6,2,4,1,4,2,1,5,6,1,6,1,6,8,7,5,9,9,5,3,1,6,3,8,9,9,9,1,9,9,1,9,6,6,1,9,6,9,4,2,2,8,8,6,1,9,4,1,6,6,2,2,7,6,6,9,2,32,5,,4,4,4,1,1,,4,6,2,8,1,1,1,1,7,I am uncertain.,I am uncertain.,1,They were related through morals and religious beliefs.,2,,2,,2,,2,,,,,,,,1
1,1,,,4,1,6,4,6,6,6,6,6,4,5,4,6,6,6,4,1,6,6,6,1,6,6,2,1,6,3,5,6,6,4,4,2,6,4,6,6,4,6,6,1,3,1,4,5,3,2,5,1,4,4,5,1,2,5,6,1,6,6,6,1,1,6,6,6,6,6,4,1,9,1,9,1,1,9,1,7,8,4,9,4,4,5,1,7,9,4,7,1,1,1,6,5,6,6,1,6,1,1,4,2,6,6,1,5,5,1,4,1,5,5,3,2,46,5,,3,5,4,1,2,,2,4,2,9,2,4,1,2,6,To determine if there is a correlation between religious beliefs and political biews.,How religious beliefs shape a person's political views.,1,"The questions regarding religious conviction, morality and science are being compared to the questions on political views.",2,,1,Several religious terms were used.,2,,2,,,,,,,,1
1,1,,,1,1,1,3,4,5,5,2,4,4,4,5,4,5,4,4,2,4,5,5,4,6,4,2,4,5,2,6,6,6,5,5,4,5,6,5,6,5,4,5,4,6,4,2,1,5,2,5,4,5,2,4,3,4,6,2,4,5,6,6,5,3,5,5,5,3,5,5,1,9,1,9,1,1,9,1,9,9,9,9,1,1,2,3,7,9,6,8,2,7,2,1,9,9,9,2,8,9,8,9,7,9,9,8,1,7,8,7,2,8,7,6,1,30,5,,2,4,4,1,5,,2,1,4,9,5,5,5,5,3,Not sure,Not sure,2,N/A,2,N/A,2,N/A,2,N/A,2,N/A,,,,,,,1
1,1,,,1,1,1,1,6,6,6,1,6,1,1,1,6,6,6,1,1,6,6,6,1,6,2,1,6,3,1,1,1,6,6,6,2,6,6,6,6,6,6,6,1,6,2,6,1,1,1,6,1,6,1,6,1,6,6,6,1,4,6,6,1,1,6,6,6,4,6,6,1,9,1,9,1,1,9,1,9,9,1,9,1,9,9,1,9,9,1,1,9,9,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,5,,3,5,5,2,7,,1,1,1,1,5,5,4,4,3,How persons think of morality,What is believed to be moral and immoral.,2,,2,,1,religious,1,religion,2,,,,,,,,1
1,1,,,2,5,6,4,6,6,6,4,5,5,5,6,4,4,4,6,4,6,4,6,6,6,5,2,3,5,3,6,6,6,6,4,4,4,6,4,5,5,4,6,4,3,2,6,2,1,2,6,6,4,2,5,5,1,6,1,3,6,5,5,4,5,6,4,3,4,5,5,9,4,9,1,4,9,1,7,1,1,5,1,1,1,5,1,4,7,4,1,6,1,1,1,5,1,1,9,9,6,6,5,9,9,6,1,9,9,1,2,1,5,1,9,2,23,1,,4,3,4,1,1,,2,6,4,8,4,4,4,4,4,"to explore the relationship between different personality characteristics, values, and attitudes.","religion, personality characteristics, political views/",2,,2,,2,,2,,1,just answer each questions truthfully.,,,,,,,1
1,1,,,1,1,6,3,6,1,6,4,1,5,1,1,6,6,3,6,1,6,5,6,3,6,2,1,3,1,2,4,1,6,5,6,6,1,5,4,6,5,5,6,1,6,3,6,3,5,1,1,1,6,1,4,1,6,6,5,1,6,6,6,1,6,6,6,6,5,6,1,1,9,1,9,1,1,9,1,9,9,5,9,1,1,1,1,1,9,1,1,1,1,1,1,1,1,9,1,9,9,1,1,5,5,1,1,1,1,5,1,1,1,1,1,1,26,5,,5,2,3,2,10,Atheist agnostic If i see proof Ill believe lol,1,1,1,1,2,2,2,2,6,To determine if people think atheists are evil?,Religion and society and the impact and role it plays in out lives.,2,,2,,1,Lots of references to religion.,2,,2,,,,,,,,1
1,1,,,1,4,6,4,6,6,6,6,6,5,3,4,6,6,6,6,5,5,6,6,1,6,3,2,1,5,1,4,4,6,6,6,4,6,6,6,5,4,3,6,1,6,3,2,2,2,2,4,3,4,1,6,3,4,4,3,5,4,6,3,2,5,4,6,6,4,6,1,5,7,2,9,1,1,9,1,9,6,1,6,8,3,6,7,5,9,3,6,3,4,2,5,7,7,9,2,9,1,5,9,1,9,7,1,8,6,1,6,1,4,9,8,1,25,2,,2,7,4,1,6,,3,4,4,9,3,3,2,3,6,To assess religious beliefs.,To asses religious beliefs.,2,NA,2,NA,1,Related to religion.,1,Religion.,2,NA,,,,,,,1
1,1,,,1,6,3,2,6,6,5,2,5,6,1,3,6,5,2,3,6,1,6,6,5,5,1,1,1,3,1,4,6,6,6,2,2,6,4,2,6,5,6,1,6,1,1,6,2,1,5,6,1,5,6,1,4,1,6,6,1,6,5,5,3,3,5,1,6,6,4,6,9,8,5,1,9,9,4,9,1,1,9,1,4,4,4,8,4,9,5,3,3,4,5,2,1,9,1,8,4,6,9,4,4,6,1,1,9,9,9,1,1,9,9,4,1,33,3,,2,6,4,1,1,,5,6,5,9,7,7,7,7,2,I'm not certain.,I do not know.,2,,2,,2,,2,,2,,,,,,,,1
1,1,,,5,4,5,4,6,5,5,5,5,6,4,4,6,6,6,5,4,4,4,5,4,6,5,5,4,3,3,5,4,6,5,4,4,5,5,6,6,5,5,6,2,4,3,4,2,3,1,4,4,4,2,4,4,4,5,3,3,5,5,5,2,4,5,4,5,3,5,5,4,8,5,8,4,1,9,1,7,6,3,9,7,8,8,6,7,6,7,9,8,8,3,9,6,7,8,2,4,3,7,6,1,7,6,2,5,3,5,5,3,5,5,5,2,49,6,Biracial/Multicultural,5,2,4,3,9,,2,3,1,6,3,3,2,2,5,An experiment about how religious beliefs affect decisions or perceptions of social issues.,The correlation between religion and politics/social issues.,1,The relation between religion and daily social issues.,2,,2,,2,,2,,,,,,,,1
1,1,,,1,6,5,4,6,5,4,3,1,6,4,6,1,1,5,4,6,3,3,2,6,1,6,3,3,5,1,6,6,6,4,1,1,1,1,1,5,3,3,1,5,1,1,6,1,1,3,6,1,6,6,1,4,1,6,4,1,6,6,6,6,4,5,1,5,6,6,1,9,1,4,1,1,9,1,1,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,1,9,1,9,1,8,9,6,1,9,1,5,8,9,1,1,1,9,9,2,2,39,5,,3,4,4,1,1,Baptist,5,6,6,9,7,7,7,7,1,Values and Attitudes,my values and attitudes,1,"People's values and attitudes stems from a believe system.  You are wanting information about the belief system to better understand those values and attitudes.  Remember, Jesus is the Only way.  And I pray because I have a personal relationship with Jesus; I am not practicing a religion but a relationship. ",2,,2,,1,involved Christianity,2,,,,,,,,1
